"gcm","scenario","year","dist","q05","q17","q50","q83","q95","mean"
"EC-Earth3-Veg","ssp126",2050,"posterior",-4.07780235994634,-0.00873151492959874,8.77428404715791,18.0065840532541,22.4966156201188,8.88070989520132
"MIROC-ES2L","ssp126",2050,"prior",9.95854153700033,14.8655540660687,25.9249446727152,44.6185998959063,54.4549243389755,28.763454415271
"MIROC-ES2L","ssp126",2050,"posterior",10.0710254184379,14.0467645484304,20.4532755269035,30.6840837439418,39.5603119050274,22.1190310652272
"ALL (uniform GCM prior)","ssp126",2050,"prior",-6.95849719849258,-3.42775927761792,3.72501271534211,20.8912672917617,42.5173966363877,8.62423624486874
"ALL (uniform GCM prior)","ssp126",2050,"posterior",-5.81411187304718,-2.31330652313944,4.94496343641966,19.4137558828779,29.332922091055,7.99834900120699
"CESM2-WACCM","ssp534-over",2050,"prior",-9.42122490974876,-6.25214139107883,-1.50383378278068,4.37691989056316,8.49568339466088,-1.09151310382659
"CESM2-WACCM","ssp534-over",2050,"posterior",-8.23308313411472,-5.5054859192554,-1.37323982946175,3.52416975577059,7.35623829415054,-1.03122887247855
"MRI-ESM2-0","ssp534-over",2050,"prior",-5.48823773712589,-3.16039291781447,0.95046195640439,5.99804371072235,9.75117420656022,1.35983540891374
"MRI-ESM2-0","ssp534-over",2050,"posterior",-4.56173952656679,-2.01094986132221,1.9979012797645,6.76138090819085,10.1237213339267,2.29672036689887
"EC-Earth3-Veg","ssp534-over",2050,"prior",-5.67018551149618,-2.02920162916841,5.45392432658367,16.1841465434912,22.062653324924,6.68770720681171
"EC-Earth3-Veg","ssp534-over",2050,"posterior",-3.13126113262797,0.938997535554336,9.72000417370507,18.9719527011132,23.4584540964099,9.83531921818037
"MIROC-ES2L","ssp534-over",2050,"prior",10.3021102403111,15.1878296138183,26.2178985116577,44.9124908553969,54.7727415769696,29.0761458575302
"MIROC-ES2L","ssp534-over",2050,"posterior",10.4065417507598,14.3915226900703,20.7666417415596,30.9862028254904,39.8705409671024,22.4321290598897
"ALL (uniform GCM prior)","ssp534-over",2050,"prior",-6.69435751522085,-3.09453441534006,4.08863552681644,21.4546230082511,42.8433925524098,9.00804384235727
"ALL (uniform GCM prior)","ssp534-over",2050,"posterior",-5.63094037926028,-2.06632759234622,5.33343297209634,19.9496586263202,29.6110832827768,8.38323494312268
"CESM2-WACCM","ssp585",2050,"prior",-8.35140220088189,-5.40220480684365,-0.255338370602318,6.54378244953152,11.3899634847123,0.402312358094454
"CESM2-WACCM","ssp585",2050,"posterior",-7.50684800006926,-4.89745884398102,-0.429917777352336,5.2742735621872,9.84129905727168,0.145187986953873
"MRI-ESM2-0","ssp585",2050,"prior",-5.53935868185639,-3.13580936536358,1.00738188745161,6.75555855195822,10.9886442633614,1.66468515777628
"MRI-ESM2-0","ssp585",2050,"posterior",-4.49268370595555,-2.02259340231968,2.18588912311984,7.70079569111069,11.4384159091838,2.66565360522877
"EC-Earth3-Veg","ssp585",2050,"prior",-8.7684837803089,-4.94543524373937,2.69873226993191,13.554776014426,19.806135554704,3.91179656807048
"EC-Earth3-Veg","ssp585",2050,"posterior",-6.21882644360658,-2.10053548082404,6.89394673166513,16.4776870688098,21.1330198901534,7.09175606954492
"MIROC-ES2L","ssp585",2050,"prior",10.1142764170552,14.6300610653279,25.0897560071583,44.3753848529629,54.4110806947109,28.3982843732689
"MIROC-ES2L","ssp585",2050,"posterior",10.3542206550003,13.8799546198334,19.8540043242415,29.785787434688,38.7964341780783,21.6428108298008
"ALL (uniform GCM prior)","ssp585",2050,"prior",-7.12013294232494,-3.42387309462663,4.13309248946348,20.0723568930499,42.3661308151652,8.59426961430254
"ALL (uniform GCM prior)","ssp585",2050,"posterior",-5.77094635022572,-2.23918855716345,5.36095039510072,18.5254265879033,28.4923782533889,7.88635212288215
"CESM2-WACCM","ssp126",2055,"prior",-11.933899234689,-8.23247208535309,-1.93774706648629,6.88433790268457,13.3065989665344,-0.934152151770043
"CESM2-WACCM","ssp126",2055,"posterior",-10.9745558478468,-7.63343497631654,-2.42129284986,4.94163629841996,11.0589009542893,-1.48872072659779
"MRI-ESM2-0","ssp126",2055,"prior",-8.20549809638747,-5.54260980512303,-0.962711703817023,4.76154108753231,9.11454080540101,-0.454679180372225
"MRI-ESM2-0","ssp126",2055,"posterior",-7.14375119573597,-4.2948707954012,0.200853736472189,5.68295567745453,9.6820427381329,0.590475191204414
"EC-Earth3-Veg","ssp126",2055,"prior",-7.22253175769504,-2.78771468944403,6.86996796062057,20.8094930634252,28.6966206819782,8.50101622571364
"EC-Earth3-Veg","ssp126",2055,"posterior",-4.31011394579342,0.642028601278122,12.0789065481213,24.1162143106441,30.1047970692633,12.2682891858566
"MIROC-ES2L","ssp126",2055,"prior",11.5546494334121,17.3558654977375,30.1860174038722,51.556843062247,63.1607751388474,33.4239709592904
"MIROC-ES2L","ssp126",2055,"posterior",11.6721190338707,16.4169378768603,23.8941467143135,35.8058770864652,45.9008499199742,25.8124909115953
"ALL (uniform GCM prior)","ssp126",2055,"prior",-8.91033889609627,-4.69525968920667,4.37455837662405,25.794786852892,49.2704820354228,10.1340389632154
"ALL (uniform GCM prior)","ssp126",2055,"posterior",-7.91388920883626,-3.69703048766676,5.59572932253684,23.8095949669722,34.3289480647055,9.29563364051462
"CESM2-WACCM","ssp534-over",2055,"prior",-11.9385501468084,-8.23720798120568,-1.9425160189363,6.87971346454149,13.3019206117206,-0.938822732912195
"CESM2-WACCM","ssp534-over",2055,"posterior",-10.9792502163659,-7.63803772733419,-2.42599299778709,4.93690514873089,11.0542160689756,-1.4933979351779
"MRI-ESM2-0","ssp534-over",2055,"prior",-7.85960425129867,-5.19271454227455,-0.611292916623513,5.10292361491261,9.44300065269403,-0.111769179204511
"MRI-ESM2-0","ssp534-over",2055,"posterior",-6.79572526987036,-3.94466194324046,0.546989913007006,6.01200644541099,10.0279423579631,0.932599467154607
"EC-Earth3-Veg","ssp534-over",2055,"prior",-5.79354596997169,-1.37036951529025,8.28190815148558,22.2114940976496,30.1078891080162,9.91750527102799
"EC-Earth3-Veg","ssp534-over",2055,"posterior",-2.87471338456108,2.07978599035584,13.4870853475823,25.5163492708928,31.511479819694,13.6858167365299
"MIROC-ES2L","ssp534-over",2055,"prior",11.7995937210214,17.5797484998321,30.3272811198684,51.6831842781273,63.299511059857,33.5878899182963
"MIROC-ES2L","ssp534-over",2055,"posterior",11.9166091497448,16.6390653367031,24.061810562289,35.9202255539908,46.0282994642766,25.986635219098
"ALL (uniform GCM prior)","ssp534-over",2055,"prior",-8.61752301571836,-4.27979856498322,4.95796798012528,26.3374594419063,49.4013288252035,10.6137008193019
"ALL (uniform GCM prior)","ssp534-over",2055,"posterior",-7.74150039950861,-3.40062226680133,6.17275127519999,24.4337587130165,34.8368688059383,9.77791337190131
"CESM2-WACCM","ssp585",2055,"prior",-10.5747812201625,-7.03506967636359,-0.0478764480002507,10.3129666381625,17.5962982011811,1.353759883532
"CESM2-WACCM","ssp585",2055,"posterior",-9.7919880955478,-6.57945399379863,-0.989766243335351,7.7498575615525,14.891753538976,0.330774500381819
"MRI-ESM2-0","ssp585",2055,"prior",-7.92909882171311,-5.23014482676821,-0.774654752467359,5.72830122432796,10.4077573545531,0.0223025982468702
"MRI-ESM2-0","ssp585",2055,"posterior",-6.8092727002267,-4.10566363801218,0.534540620285797,6.74382788454289,11.0550248554532,1.11379874085139
"EC-Earth3-Veg","ssp585",2055,"prior",-9.36088148200297,-4.86428534576051,4.82203120472955,18.5694692818926,26.6776573876926,6.39814075815261
"EC-Earth3-Veg","ssp585",2055,"posterior",-6.59266662096343,-1.57456891905037,9.9319484655037,22.0566533551995,28.0447482090839,10.1427441045209
"MIROC-ES2L","ssp585",2055,"prior",12.168955008831,17.4916144300634,29.9644350254009,52.6449585127418,64.5145508713527,33.8004525833023
"MIROC-ES2L","ssp585",2055,"posterior",12.3325938571388,16.6491133263086,23.7492343272762,35.6640148366003,46.2903180419884,25.8536349446049
"ALL (uniform GCM prior)","ssp585",2055,"prior",-8.66105123298658,-4.55619749414032,5.07284461099955,24.8534557963957,50.2443827638473,10.3936639558085
"ALL (uniform GCM prior)","ssp585",2055,"posterior",-7.43232945690705,-3.46905242214703,6.1801835661607,23.0134013344993,34.0275920978609,9.36023807258987
"CESM2-WACCM","ssp126",2060,"prior",-14.5378418423151,-10.1766716296835,-2.15207286449851,10.3407507846158,19.1269241345355,-0.346956773280808
"CESM2-WACCM","ssp126",2060,"posterior",-13.6015893920012,-9.68373881445745,-3.35994411990952,7.03748346966646,15.5404070434062,-1.69692192492693
"MRI-ESM2-0","ssp126",2060,"prior",-10.8193973541415,-7.86327716749857,-2.86026327216931,3.49138580827203,8.57705011468169,-2.25936902616443
"MRI-ESM2-0","ssp126",2060,"posterior",-9.73325041785645,-6.59219008304243,-1.61869425947918,4.53618443579778,9.16924624844898,-1.12774221627002
"EC-Earth3-Veg","ssp126",2060,"prior",-7.77181772253966,-2.5546148078879,9.20464770981036,26.3936559729998,36.3951513030902,11.3212501123509
"EC-Earth3-Veg","ssp126",2060,"posterior",-4.69869592473463,1.18700073115976,15.3759502540232,30.1800994256088,37.8438549767765,15.6269927136052
"MIROC-ES2L","ssp126",2060,"prior",12.7177508557007,19.3541244635129,33.8884200572267,57.78281492592,71.2170453042651,37.4740486376041
"MIROC-ES2L","ssp126",2060,"posterior",12.7608297700023,18.2461018029512,26.722963387358,40.2844967017484,51.5920221118886,28.9378935162724
"ALL (uniform GCM prior)","ssp126",2060,"prior",-11.0090922641197,-6.19074251852404,5.23295021902657,30.2078945613163,55.2199252036653,11.5472432376274
"ALL (uniform GCM prior)","ssp126",2060,"posterior",-10.1608058441397,-5.2913520215751,6.2103044278055,27.7003314709155,40.1485698098689,10.4350555221703
"CESM2-WACCM","ssp534-over",2060,"prior",-14.5437390446024,-10.1826992857786,-2.15815144544009,10.3347253320486,19.1208688443066,-0.35294815508025
"CESM2-WACCM","ssp534-over",2060,"posterior",-13.6075693476706,-9.68960930386222,-3.36606275025499,7.03145925805851,15.534343056301,-1.70291188301149
"MRI-ESM2-0","ssp534-over",2060,"prior",-10.3894863183006,-7.43910656556529,-2.4388710798776,3.90329087464898,8.98056741277594,-1.83726727908696
"MRI-ESM2-0","ssp534-over",2060,"posterior",-9.30565341928487,-6.17016625942072,-1.1872562016735,4.94487486442622,9.56774557753664,-0.706333332912148
"EC-Earth3-Veg","ssp534-over",2060,"prior",-5.95078010975893,-0.731224528099563,11.0424896861967,28.2080097645148,38.2030416687563,13.1441246812373
"EC-Earth3-Veg","ssp534-over",2060,"posterior",-2.88256431260211,3.02186509634946,17.1807804836554,32.0085506562855,39.6687093910516,17.452314070191
"MIROC-ES2L","ssp534-over",2060,"prior",12.9606529307329,19.571233517115,34.0173284690551,57.896578927097,71.3743800830872,37.6450400672896
"MIROC-ES2L","ssp534-over",2060,"posterior",13.0004328832282,18.4821291664658,26.9200211644634,40.4034408691923,51.7324683300365,29.1190536173309
"ALL (uniform GCM prior)","ssp534-over",2060,"prior",-10.7167464527053,-5.72212600627953,5.96438308879875,31.0860183642244,55.3504195031962,12.1497373285899
"ALL (uniform GCM prior)","ssp534-over",2060,"posterior",-9.94690061225464,-4.94532363835013,6.96070027196156,28.5300819851763,40.8885707432867,11.0405306178996
"CESM2-WACCM","ssp585",2060,"prior",-13.9309771964536,-9.67776899995284,-0.316125948717717,14.5397460351314,24.4381517351164,1.93996203373388
"CESM2-WACCM","ssp585",2060,"posterior",-13.2895945982257,-9.4623542444385,-2.37101338690783,10.177849664755,20.2757564593886,-0.104460757629609
"MRI-ESM2-0","ssp585",2060,"prior",-11.3208503635114,-8.31796876829662,-3.28028446583293,4.36727307463754,10.0595137381821,-2.24037122616204
"MRI-ESM2-0","ssp585",2060,"posterior",-10.176642099366,-7.09064179247527,-1.77774476878203,5.60680577282136,10.6795324005142,-1.01141486198424
"EC-Earth3-Veg","ssp585",2060,"prior",-10.6437920018307,-5.26615850666789,7.05835926028143,24.29373717376,34.6720766628261,9.05921646105664
"EC-Earth3-Veg","ssp585",2060,"posterior",-7.61443290127533,-1.49695201945574,13.1223985812823,28.3498811018456,36.367713831979,13.4161857627551
"MIROC-ES2L","ssp585",2060,"prior",13.7843626748022,19.9984081581652,34.8436367552931,61.2663946475108,75.2684936945312,39.185479196082
"MIROC-ES2L","ssp585",2060,"posterior",13.8574762978984,18.8760633622684,27.3430135523096,41.5050981272111,54.0571195005404,29.9023180911087
"ALL (uniform GCM prior)","ssp585",2060,"prior",-11.3684610428659,-6.71979162465783,5.90031833882757,30.315636988655,58.1602404315701,11.9860716161776
"ALL (uniform GCM prior)","ssp585",2060,"posterior",-10.3371701660047,-5.68404504057826,6.82916490796304,27.7023477579269,40.4978103424364,10.5506570585626
"CESM2-WACCM","ssp126",2065,"prior",-16.5600486398253,-11.5096729137681,-1.52394512696965,14.6040289343138,25.4624365157611,0.907065252349136
"CESM2-WACCM","ssp126",2065,"posterior",-15.7296222589879,-11.2559265887237,-3.83268754908723,9.83085254585993,20.6107470559686,-1.29781435844459
"MRI-ESM2-0","ssp126",2065,"prior",-13.3630057087451,-10.0080327309204,-4.42312904000948,2.63235755353684,8.50461487049923,-3.73704589135169
"MRI-ESM2-0","ssp126",2065,"posterior",-12.1812984238582,-8.6611966798302,-3.08134827988198,3.81548459953776,9.23028113810565,-2.49989281021928
"EC-Earth3-Veg","ssp126",2065,"prior",-8.46508418395139,-2.39757209331061,11.4132714341778,31.6135608074794,43.7561127382829,13.9630895515065
"EC-Earth3-Veg","ssp126",2065,"posterior",-5.06837624388822,1.62744898555381,18.4388935535087,35.8098432221011,45.3899423325639,18.7571795703782
"MIROC-ES2L","ssp126",2065,"prior",13.7450517850691,21.2837987101053,37.6198134639348,64.5037281327673,80.1796394126633,41.6724364150131
"MIROC-ES2L","ssp126",2065,"posterior",13.7439407108881,19.8953382792191,29.4760947439031,44.8155117997581,57.8382578222756,32.0264056443005
"ALL (uniform GCM prior)","ssp126",2065,"prior",-12.9695914919009,-7.49478672381091,6.40983288560887,34.6490794690413,61.6436759836926,13.2013863318793
"ALL (uniform GCM prior)","ssp126",2065,"posterior",-12.0865330081808,-6.60416845149337,7.24331730508907,31.5387370726355,46.0535592390518,11.7464695115038
"CESM2-WACCM","ssp534-over",2065,"prior",-16.5665972539685,-11.5161888555531,-1.53079683953555,14.5970098270306,25.4554535852714,0.900318617879194
"CESM2-WACCM","ssp534-over",2065,"posterior",-15.7363264542113,-11.2624340008723,-3.83950233968235,9.82397832295702,20.6037627443075,-1.30452134609144
"MRI-ESM2-0","ssp534-over",2065,"prior",-12.832184099646,-9.48426302287277,-3.90281497791752,3.17502224295072,9.05332401705322,-3.20563732198429
"MRI-ESM2-0","ssp534-over",2065,"posterior",-11.6596906981597,-8.13313695540331,-2.54949649111535,4.35680150089679,9.77720997580994,-1.96687333456727
"EC-Earth3-Veg","ssp534-over",2065,"prior",-6.41259368562664,-0.324197623585955,13.527309432725,33.7778827147583,45.9296746632715,16.0798732985155
"EC-Earth3-Veg","ssp534-over",2065,"posterior",-3.00821196627348,3.71520798477789,20.5676964924699,37.9614775912836,47.5672302352986,20.8841326686105
"MIROC-ES2L","ssp534-over",2065,"prior",14.2634104843411,21.7770234745286,38.0709794758223,65.0269367482629,80.7112819834335,42.1657391352909
"MIROC-ES2L","ssp534-over",2065,"posterior",14.2562158536658,20.4141513598359,29.94504995341,45.2839405483339,58.3228254547286,32.5116864468316
"ALL (uniform GCM prior)","ssp534-over",2065,"prior",-12.6042734301725,-6.95585397895394,7.34694061874699,35.785523480717,62.1854641329358,13.9850734324253
"ALL (uniform GCM prior)","ssp534-over",2065,"posterior",-11.8281980557194,-6.19531424930995,8.12433752844268,32.7157480853999,47.2039485846881,12.531106108696
"CESM2-WACCM","ssp585",2065,"prior",-18.0192772185199,-12.7717752295887,-0.425449097131754,19.5585411167709,32.085229723657,2.66470090347113
"CESM2-WACCM","ssp585",2065,"posterior",-17.4444666053194,-12.8028629106012,-3.85561553101978,13.0068230581099,26.1561961439943,-0.595989525866699
"MRI-ESM2-0","ssp585",2065,"prior",-15.3994769788817,-11.7335734392677,-5.51200273307026,4.35855622121057,11.8288678823641,-4.06417090243454
"MRI-ESM2-0","ssp585",2065,"posterior",-13.9969676935124,-10.3102006634287,-3.69441240105569,5.78749512729637,12.4706402680836,-2.56600005230841
"EC-Earth3-Veg","ssp585",2065,"prior",-12.5103149975147,-5.86352147966792,9.85566768968183,31.5902092314031,45.40217683447,12.3701417596495
"EC-Earth3-Veg","ssp585",2065,"posterior",-9.00890240804139,-1.44180457004573,17.0353853151257,36.141905120583,46.9406608586269,17.4359734872579
"MIROC-ES2L","ssp585",2065,"prior",15.7623086331292,22.9927685913076,40.9632398077373,72.214871606853,89.4988453011879,46.0771093210889
"MIROC-ES2L","ssp585",2065,"posterior",15.7107289898724,21.6464801876772,31.8671687647826,49.2128258969602,63.941502709675,35.011972011445
"ALL (uniform GCM prior)","ssp585",2065,"prior",-14.8463180949684,-9.17565254677723,7.50147011741867,37.4554133027001,68.8220351498475,14.2619452704437
"ALL (uniform GCM prior)","ssp585",2065,"posterior",-13.840101485076,-8.19571591343481,8.32070974279348,33.5087831399115,49.3528270532835,12.3214889801321
"CESM2-WACCM","ssp126",2070,"prior",-18.8594949328153,-13.1117380729431,-1.01410874683257,19.2449533516099,32.3659779324558,2.23376481901068
"CESM2-WACCM","ssp126",2070,"posterior",-18.1078336611145,-13.0099000737553,-4.24690035083769,12.8168616597366,26.1598545306991,-0.86971054914816
"MRI-ESM2-0","ssp126",2070,"prior",-16.0244428379124,-12.3064487540878,-6.04711815047585,1.80305803249894,8.76472213759616,-5.25024733492415
"MRI-ESM2-0","ssp126",2070,"posterior",-14.7592257651474,-10.7969452410211,-4.55269054220183,3.13328741175809,9.41243852217634,-3.89465866808481
"EC-Earth3-Veg","ssp126",2070,"prior",-9.16190043686098,-2.18226343857493,14.0567669603126,37.5790482028202,52.2232189343977,17.0345846944189
"EC-Earth3-Veg","ssp126",2070,"posterior",-5.40257680471522,2.29010162775369,21.9489386533135,42.3410611415724,53.9154226988618,22.3909543492948
"MIROC-ES2L","ssp126",2070,"prior",15.0892542829537,23.6126764678068,41.930536938532,72.1255795646515,90.1807315168695,46.5312481250517
"MIROC-ES2L","ssp126",2070,"posterior",15.0062933638606,22.0873507584542,32.7562878104565,50.1231391708517,64.9843745993629,35.6984859877141
"ALL (uniform GCM prior)","ssp126",2070,"prior",-15.115202524651,-8.94980452415396,7.82050418869297,40.1428024804476,68.8988933771404,15.1373375758893
